,template_idx,term,template,NEOLOGISM,COMMUNITY FOCUS,SEXUALIZATION,SELF LABEL,OTHER LABEL,RECLAMATION,COUNTER SPEECH,QUOTE,DISCUSSION OF SLUR,DISCUSSION OF IDENTITY,RECOLLECTION,SARCASM,perspective,detoxify,gpt_zeroshot,gpt_ingroup,gpt_outgroup,gpt_ingroup_cot,gpt_outgroup_cot,llama_zeroshot,llama_ingroup,llama_outgroup,llama_ingroup_cot,llama_outgroup_cot,mistral_zeroshot,mistral_ingroup,mistral_outgroup,mistral_ingroup_cot,mistral_outgroup_cot,HARMFUL_IN_1,HARMFUL_IN_2,HARMFUL_OUT_1,HARMFUL_OUT_2,IMPLIED_INGROUP_1,IMPLIED_INGROUP_2,HARMFUL_IN_mu,HARMFUL_IN_gold,HARMFUL_OUT_mu,HARMFUL_OUT_gold,IMPLIED_INGROUP_mu,IMPLIED_INGROUP_gold,term_type
814,13,transmasc,"S/O to all the transmascs, u will be dying soon, I mean going to hell soon",0,1,0,0,1,0,0,0,0,0,0,0,0.83334327,0.8831384181976318,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0.0,0,identity
815,13,nonbinary,"S/O to all the nonbinarys, u will be dying soon, I mean going to hell soon",0,1,0,0,1,0,0,0,0,0,0,0,0.7998551,0.8805421590805054,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.6,0.8,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1,1.0,1,0.0,0,identity
816,13,gay,"S/O to all the gays, u will be dying soon, I mean going to hell soon",0,1,0,0,1,0,0,0,0,0,0,0,0.911035,0.9902093410491943,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,0.8,0.3,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1,1.0,1,0.25,0,identity
817,13,lesbian,"S/O to all the lesbians, u will be dying soon, I mean going to hell soon",0,1,0,0,1,0,0,0,0,0,0,0,0.9029226,0.9929510354995728,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.7,0.8,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.75,1,1.0,1,0.0,0,identity
818,13,queer,"S/O to all the queers, u will be dying soon, I mean going to hell soon",0,1,0,0,1,0,0,0,0,0,0,0,0.8988238,0.9948694705963135,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,0.8,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0.5,1,slur
819,14,trans,IM LITERALLY THE TRANSEST TRANS EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.3389984,0.0283518023788929,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,identity
820,14,transfem,IM LITERALLY THE TRANSFEMEST TRANSFEM EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.25462922,0.06057986989617348,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,identity
821,14,transmasc,IM LITERALLY THE TRANSMASCEST TRANSMASC EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.3367073,0.041394609957933426,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,identity
822,14,nonbinary,IM LITERALLY THE NONBINARYIEST NONBINARY EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.11129999,0.15263716876506805,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,identity
822,14,nonbinary,IM LITERALLY THE NONBINARYIEST NONBINARY EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.11129999,0.15263716876506805,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1,1.0,1,identity
823,14,gay,IM LITERALLY THE GAYEST GAY EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.52139956,0.8231585621833801,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
824,14,lesbian,IM LITERALLY THE LESBIANIEST LESBIAN EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.44039994,0.48669591546058655,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
825,14,queer,IM LITERALLY THE QUEEREST QUEER EVER,1,0,0,1,0,1,0,0,0,0,0,0,0.37751234,0.09255608916282654,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0,0.5,1,0.75,1,slur
826,15,trans,bad bitches support trans rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.8299589,0.9870823621749878,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0,0.25,0,0.75,1,identity
827,15,transfem,bad bitches support transfem rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.82048255,0.9824338555335999,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0,0.25,0,identity
828,15,transmasc,bad bitches support transmasc rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.82048255,0.9829797744750977,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0,0.25,0,identity
829,15,nonbinary,bad bitches support nonbinary rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.7998551,0.9848870635032654,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,identity
830,15,gay,bad bitches support gay rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.85333383,0.9879657626152039,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,identity
831,15,lesbian,bad bitches support lesbian rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.85333383,0.9885637760162354,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0,0.0,0,0.75,1,identity
832,15,queer,bad bitches support queer rights. not everyone fits in the roster,0,1,0,0,0,1,0,0,0,1,0,0,0.8364697,0.9899078607559204,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0,0.25,0,slur
833,16,trans,Well you’re allowed to defend trans rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.16098402,0.06156634911894798,0.2,0.2,0.8,0.5,0.5,0.7,0.8,0.8,0.5,1.0,0.3,0.2,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.25,0,0.5,1,0.25,0,identity
833,16,trans,Well you’re allowed to defend trans rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.16098402,0.06156634911894798,0.2,0.2,0.8,0.5,0.5,0.7,0.8,0.8,0.5,1.0,0.3,0.2,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0.5,1,0.25,0,identity
834,16,transfem,Well you’re allowed to defend transfem rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.11223003,0.008879240602254868,0.2,0.0,0.2,0.5,0.5,0.7,0.8,0.8,0.5,1.0,0.3,0.1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.5,1,0.5,1,identity
835,16,transmasc,Well you’re allowed to defend transmasc rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.147767,0.009404727257788181,0.2,0.2,0.8,0.5,0.5,0.2,0.8,0.8,0.5,1.0,0.3,0.2,0.2,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0,1.0,1,0.25,0,identity
836,16,nonbinary,Well you’re allowed to defend nonbinary rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.07291982,0.016071341931819916,0.2,0.2,0.8,0.2,0.5,0.2,0.2,0.8,0.5,1.0,0.5,0.2,0.3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1,0.5,1,0.5,1,identity
837,16,gay,Well you’re allowed to defend gay rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.2854903,0.1459665447473526,0.2,0.2,0.8,0.5,0.5,0.8,0.8,0.8,0.5,1.0,0.3,0.2,0.3,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,identity
838,16,lesbian,Well you’re allowed to defend lesbian rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.2855005,0.08692391216754913,0.5,0.2,0.8,0.5,0.5,0.3,0.8,0.8,0.5,1.0,0.3,0.2,0.3,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.5,1,0.5,1,identity
839,16,queer,Well you’re allowed to defend queer rights a little bit... as a treat. Don’t give em too much though girl,0,1,0,0,0,1,0,0,0,1,0,0,0.23667802,0.1295890510082245,0.2,0.2,0.8,0.5,0.5,0.8,0.8,0.8,0.5,1.0,0.2,0.3,0.3,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.25,0,1.0,1,0.25,0,slur
840,18,trans,@USER transgenders acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.26293078,0.47757431864738464,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0,0.5,1,0.75,1,identity
841,18,transfem,@USER transfems acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.04315203,0.0006442171288654208,0.0,0.0,0.8,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.1,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0.5,1,0.25,0,identity
842,18,transmasc,@USER transmascs acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.056016337,0.0006232983432710171,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0,0.5,1,0.25,0,identity
843,18,nonbinary,@USER nonbinarys acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.021432023,0.0008183538448065519,1.0,0.0,1.0,0.0,1.0,0.2,0.2,0.8,0.5,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0,0.5,1,0.5,1,identity
844,18,gay,@USER gays acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.42129645,0.4362926185131073,1.0,0.0,1.0,0.0,1.0,0.8,0.5,0.8,-1.0,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0.0,0,identity
845,18,lesbian,@USER lesbians acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.38811707,0.531575620174408,0.8,0.0,1.0,0.0,1.0,0.5,0.5,0.8,0.5,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.5,1,identity
846,18,queer,@USER queers acquired,0,1,0,0,1,0,0,0,0,0,0,1,0.34328604,0.5252155065536499,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0,0.5,1,0.5,1,slur
847,19,trans,straight creators stop putting the word trans in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.3666224,0.01329899299889803,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,1.0,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
848,19,transfem,straight creators stop putting the word transfem in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.295883,0.0004607639566529542,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.5,1.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
849,19,transmasc,straight creators stop putting the word transmasc in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.36095104,0.00046445359475910664,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.5,1.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0,0.25,0,1.0,1,identity
850,19,nonbinary,straight creators stop putting the word nonbinary in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.30439767,0.0006072908290661871,0.2,0.0,0.5,0.0,0.0,0.2,0.2,0.2,0.5,1.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
851,19,gay,straight creators stop putting the word gay in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.45761138,0.187079057097435,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.5,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
852,19,lesbian,straight creators stop putting the word lesbian in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.42568782,0.08814012259244919,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.5,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
853,19,queer,straight creators stop putting the word queer in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.40060925,0.1297512948513031,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,1.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
853,19,queer,straight creators stop putting the word queer in your edgy show/movie challenge 2020,0,0,0,0,0,0,1,0,1,0,0,0,0.40060925,0.1297512948513031,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,1.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0,0.75,1,1.0,1,slur
854,20,trans,Am I the only trans on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.23523538,0.11321201175451279,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.25,0,1.0,1,0.75,1,identity
855,20,transfem,Am I the only transfem on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.09033044,0.0005627254722639918,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0,0.5,1,0.75,1,identity
856,20,transmasc,Am I the only transmasc on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.23667802,0.0005542078288272023,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.25,0,0.5,1,1.0,1,identity
857,20,nonbinary,Am I the only nonbinary on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.040183347,0.0017341591883450747,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
858,20,gay,Am I the only gay on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.36095104,0.33552005887031555,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0,0.5,1,0.75,1,identity
858,20,gay,Am I the only gay on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.36095104,0.33552005887031555,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0,0.5,1,0.75,1,identity
859,20,lesbian,Am I the only lesbian on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.33421695,0.18812619149684906,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0.5,1,0.25,0,identity
860,20,queer,Am I the only queer on my TL who doesn’t play Pokémon?,0,0,0,1,0,0,0,0,0,1,0,0,0.3140926,0.31419768929481506,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.25,0,1.0,1,0.75,1,slur
861,21,trans,Happy pride month to everyone except that one kid who asked if he could call me his trans at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.36095104,0.13534201681613922,0.2,0.0,0.8,0.0,0.0,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.5,1,0.5,1,identity
862,21,transfem,Happy pride month to everyone except that one kid who asked if he could call me his transfem at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.14429577,0.0008746364037506282,0.0,0.0,0.2,0.0,0.0,0.8,0.8,0.8,0.5,0.5,0.5,0.3,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0,0.5,1,0.75,1,identity
863,21,transmasc,Happy pride month to everyone except that one kid who asked if he could call me his transmasc at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.30716252,0.0010083209490403533,0.2,0.0,0.8,0.0,0.0,0.5,0.8,0.8,0.5,0.5,0.3,0.2,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.5,1,0.5,1,identity
864,21,nonbinary,Happy pride month to everyone except that one kid who asked if he could call me his nonbinary at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.08795626,0.008122049272060394,0.0,0.0,0.8,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.5,1,0.5,1,identity
865,21,gay,Happy pride month to everyone except that one kid who asked if he could call me his gay at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.47473195,0.3107825219631195,0.2,0.0,0.8,0.0,0.0,0.5,0.5,0.8,0.5,0.5,0.3,0.3,0.3,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,1,identity
866,21,lesbian,Happy pride month to everyone except that one kid who asked if he could call me his lesbian at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.4269174,0.1753757745027542,0.2,0.0,0.8,0.0,0.0,0.5,0.5,0.8,0.5,0.5,0.3,0.3,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,identity
867,21,queer,Happy pride month to everyone except that one kid who asked if he could call me his queer at senior prom,0,0,0,0,0,0,1,0,0,0,1,0,0.39915034,0.3470015227794647,0.2,0.2,0.8,0.0,0.0,0.5,0.25,0.8,0.5,0.5,0.5,0.4,0.3,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.25,0,0.5,1,0.25,0,slur
868,21,trans,"lexi said “stop being a trans <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.39987978,0.5636956095695496,1.0,0.9,1.0,0.0,1.0,0.8,0.8,0.8,0.5,1.0,0.5,0.1,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.5,1,0.5,1,identity
869,21,transfem,"lexi said “stop being a transfem <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.37751234,0.022799784317612648,0.0,0.0,0.8,0.0,0.0,0.8,0.8,0.8,0.5,1.0,0.2,0.1,0.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0,0.5,1,0.75,1,identity
870,21,transmasc,"lexi said “stop being a transmasc <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.39842087,0.018910616636276245,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,0.5,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.5,1,0.5,1,identity
871,21,nonbinary,"lexi said “stop being a nonbinary <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.11388343,0.0390084832906723,0.5,0.0,1.0,0.0,0.0,0.3,0.8,0.8,0.5,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.5,1,0.5,1,identity
872,21,gay,"lexi said “stop being a gay <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.50789946,0.8790525794029236,1.0,0.9,1.0,0.0,1.0,0.8,0.8,0.8,0.5,1.0,0.1,0.1,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,1,identity
873,21,lesbian,"lexi said “stop being a lesbian <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.47886392,0.6922078728675842,0.8,0.0,0.9,0.0,1.0,0.8,0.8,0.8,0.5,1.0,0.2,0.1,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,1,0.0,0,identity
874,21,queer,"lexi said “stop being a queer <3""",0,0,0,0,0,0,1,0,0,0,1,0,0.4421347,0.785146951675415,1.0,0.9,1.0,0.0,1.0,0.8,0.8,0.8,0.5,1.0,0.5,0.1,0.4,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.25,0,0.5,1,0.25,0,slur
875,22,trans,i missed watching transgenders making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.34757367,0.6935553550720215,0.8,0.8,1.0,1.0,1.0,0.8,0.5,0.5,0.5,1.0,0.2,0.1,0.2,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.25,0,0.5,1,0.5,1,identity
876,22,transfem,i missed watching transfems making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.20126031,0.0010223683202639222,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,identity
876,22,transfem,i missed watching transfems making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.20126031,0.0010223683202639222,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,identity
877,22,transmasc,i missed watching transmascs making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.3234372,0.0010209953179582953,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.5,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,identity
877,22,transmasc,i missed watching transmascs making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.3234372,0.0010209953179582953,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.5,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0.5,1,identity
878,22,nonbinary,i missed watching nonbinarys making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.15213956,0.024233771488070488,0.0,0.0,0.8,0.0,0.0,0.5,0.5,0.2,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.25,0,1.0,1,0.25,0,identity
879,22,gay,i missed watching gays making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.4269174,0.5742906928062439,0.8,0.2,0.9,0.0,1.0,0.5,0.2,0.8,0.5,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0,0.5,1,0.75,1,identity
880,22,lesbian,i missed watching lesbians making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.4269174,0.7081308960914612,0.0,0.0,0.8,0.0,0.0,0.5,0.2,0.2,0.5,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0.0,0,identity
881,22,queer,i missed watching queers making out in the club,0,0,0,0,1,0,0,1,0,0,0,1,0.39644176,0.8963901400566101,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.8,0.5,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.25,0,0.5,1,0.5,1,slur
882,23,trans,bein a trans is my kink,0,0,1,0,1,0,0,0,0,0,0,0,0.28674445,0.3479471504688263,0.9,0.2,1.0,0.5,1.0,0.5,0.5,0.8,0.5,1.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.25,0,1.0,1,1.0,1,identity
883,23,transfem,bein a transfem is my kink,0,0,1,0,1,0,0,0,0,0,0,0,0.20102765,0.013242197223007679,0.2,0.0,0.8,0.0,0.0,0.5,0.8,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.5,1,1.0,1,identity
